sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
1912	1.022269964	1.022269964	0	0	0.2472832054	0.2731773555	0.8125936389	4.121605873
1913	0.9534192681	0.9534192681	0	0	0.2471439242	0.2559621036	0.8151411414	4.121482372
1914	0.9070593715	0.9070593715	0	0	0.2511621118	0.2537809014	0.8266242743	4.121600628
1915	0.8981688619	0.8981688619	0	0	0.2521570027	0.2587378323	0.8294944763	4.121646881
1916	0.9054255486	0.9054255486	0	0	0.2521766722	0.27717489	0.8364113569	4.12221241
1917	0.9075397253	0.9075397253	0	0	0.2500884831	0.2798829079	0.8299267888	4.12241745
1918	0.9193989038	0.9193989038	0	0	0.2479542941	0.2856630981	0.8290526271	4.121968746
1919	0.9443976879	0.9443976879	0	0	0.2497495413	0.2820118964	0.8307951093	4.121644497
1920	0.9667029381	0.9667029381	0	0	0.2480797023	0.2928742766	0.8321415186	4.121618271
1921	0.9477484822	0.9477484822	0	0	0.249444738	0.2797237635	0.834602356	4.121550083
1922	0.9275383949	0.9275383949	0	0	0.2554630637	0.2702035606	0.8457341194	4.121862411
1923	0.9078941345	0.9078941345	0	0	0.2625089586	0.2496528625	0.8519623876	4.122164726
1924	0.9031463861	0.9031463861	0	0	0.2611359358	0.2645338774	0.8517478704	4.122477531
1925	0.9186108708	0.9186108708	0	0	0.2604393363	0.2640766501	0.8471196294	4.122692108
1926	0.9685528278	0.9685528278	0	0	0.256946981	0.2821318209	0.8463587165	4.121868134
1927	0.9553651214	0.9553651214	0	0	0.2563813329	0.2738460004	0.8431383967	4.121733665
1928	1.035512805	1.035512805	0	0	0.2517583966	0.3010899425	0.8435850739	4.121500492
1929	0.9784738421	0.9784738421	0	0	0.2519002557	0.2899681926	0.8453830481	4.121592522
1930	0.9631698132	0.9631698132	0	0	0.2617346346	0.2600134313	0.8513029814	4.121607304
1931	0.9407305717	0.9407305717	0	0	0.2648099065	0.2553762794	0.852784574	4.121645451
1932	0.8752690554	0.8752690554	0	0	0.2618772686	0.2606518269	0.8479175568	4.121879101
1933	0.8264814019	0.8264814019	0	0	0.2587482035	0.2560358644	0.8383523822	4.121985912
1934	0.8331340551	0.8331340551	0	0	0.2550013065	0.2690244913	0.8353045583	4.121668339
1935	0.8347220421	0.8347220421	0	0	0.2537254691	0.2615656257	0.8285206556	4.121487617
1936	0.9079428315	0.9079428315	0	0	0.2553778291	0.2814107835	0.8387128115	4.121397972
1937	0.7690400481	0.7690400481	0	0	0.251509577	0.2640120387	0.8306617737	4.121405602
1938	0.8350157738	0.8350157738	0	0	0.270922482	0.2205001265	0.8491538763	4.121544361
1939	0.784160912	0.784160912	0	0	0.2707264423	0.2267856598	0.8527923822	4.121668339
1940	0.728677392	0.728677392	0	0	0.2692507207	0.2333705574	0.8541285396	4.122026443
