sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
77	0.8469545245	0.8416994214	0.005255103111	0.5451728106	0.09672453254	0.9502480626	0.8324952126	4.013506889
78	0.8446847796	0.8375166059	0.00716817379	0.5322698355	0.09566627443	0.9442886114	0.8177942634	4.013520718
79	0.8542482257	0.8402325511	0.01401567459	0.5283343196	0.09637919813	0.9386214018	0.8080481291	4.024307251
80	0.8512954712	0.8435568213	0.007738649845	0.5273012519	0.0935613513	0.9352251887	0.8074901104	4.022012234
81	0.8608410954	0.8546847105	0.006156384945	0.5243820548	0.09352900833	0.9353687763	0.8100488782	4.042949677
82	0.8460268378	0.8404508233	0.005576014519	0.5345601439	0.09555084258	0.9443711042	0.8264678717	4.029669762
83	0.8367833495	0.8383889198	-0.001605570316	0.5352752209	0.09546589851	0.9470342994	0.8325200677	4.012984276
84	0.8192251325	0.8260916471	-0.006866514683	0.539452374	0.09527434409	0.9471657276	0.8313908577	4.016063213
85	0.8199983239	0.8235110044	-0.003512680531	0.5350496173	0.0943351388	0.9429374933	0.8214295506	4.023721695
86	0.7991093397	0.8057631254	-0.006653785706	0.5309108496	0.09523715824	0.9298228025	0.8012426496	4.013188362
87	0.8067273498	0.8092951775	-0.002567827702	0.5224740505	0.09565643221	0.9191014171	0.7910114527	4.030371666
88	0.8298861384	0.8441919684	-0.01430583	0.5238945484	0.09465847909	0.9195853472	0.7920355201	4.025677681
89	0.8076017499	0.8189877868	-0.01138603687	0.5260213017	0.09579801559	0.9244250059	0.7990178466	4.046879768
90	0.8112747669	0.8160969019	-0.004822134972	0.5336590409	0.09522546828	0.9411562085	0.8247583508	4.03559351
91	0.8117854595	0.8129555583	-0.001170098782	0.5380855203	0.0958905071	0.945374012	0.8347152472	4.02388382
92	0.8162965178	0.8143621087	0.001934409142	0.5382738709	0.09606421739	0.9426720738	0.8282338977	4.022325993
93	0.8215820789	0.8197962642	0.001785814762	0.539976716	0.09533656389	0.9447101355	0.8259564638	4.013769627
94	0.8132780194	0.8107199669	0.00255805254	0.5267775655	0.09612480551	0.9325659871	0.8024534583	4.008051872
95	0.8231223226	0.8176733851	0.005448937416	0.5254958272	0.09563492239	0.9315083623	0.801264286	4.018645287
96	0.8187103271	0.8246911168	-0.005980789661	0.5232483745	0.09351803362	0.9279719591	0.7994971275	4.027128696
97	0.8021614552	0.810855329	-0.008693873882	0.5252403021	0.09442872554	0.9331345558	0.8083634377	4.040767193
98	0.7987245917	0.8020569086	-0.003332316875	0.5337019563	0.09384263307	0.9468896985	0.8298521638	4.036190033
99	0.799975276	0.8025063276	-0.002531051636	0.537787497	0.09473909438	0.9506627321	0.8372628093	4.019608021
100	0.8022658825	0.8075369596	-0.005271077156	0.5415633321	0.09541169554	0.9497128725	0.8346264958	4.016487122
101	0.7934660912	0.8019648194	-0.008498728275	0.5406958461	0.09441415966	0.9489747286	0.8291653991	4.011313438
102	0.7897829413	0.7952795625	-0.005496621132	0.53061831	0.09540365636	0.9417772889	0.8150442243	4.008743286
103	0.7850648165	0.7818083167	0.003256499767	0.5285156965	0.0948658362	0.9338927269	0.803034544	4.022147655
