sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
312	0.8858945966	0.8858945966	0	0	0.7970622778	0.7009296417	0.8284067512	1.093469858
313	0.8530406952	0.8530406952	0	0	0.8015431166	0.705393672	0.8304170966	1.093551755
314	0.8271403313	0.8271403313	0	0	0.8016796112	0.7063665986	0.8304564953	1.093406916
315	0.8279349804	0.8279349804	0	0	0.8070154786	0.7132723331	0.8361033201	1.093503118
316	0.8388581276	0.8388581276	0	0	0.8068895936	0.7134791613	0.8371782899	1.09338975
317	0.8229300976	0.8229300976	0	0	0.8069324493	0.7135311961	0.8374912739	1.093490243
318	0.8383716345	0.8383716345	0	0	0.8000585437	0.70401752	0.8294392824	1.093483567
319	0.8274163604	0.8274163604	0	0	0.7946385145	0.6970951557	0.8245674968	1.093474865
320	0.8165798187	0.8165798187	0	0	0.7948323488	0.6972979307	0.8240948915	1.093449354
321	0.8109431267	0.8109431267	0	0	0.7995390296	0.7039421797	0.8299174309	1.093540668
322	0.7947391272	0.7947391272	0	0	0.8009499907	0.7055640221	0.8297386169	1.093415856
323	0.7978855371	0.7978855371	0	0	0.7995178699	0.7056285739	0.8308348656	1.093454838
324	0.8187401295	0.8187401295	0	0	0.7921754718	0.6979683638	0.8263058662	1.093415141
325	0.7491189837	0.7491189837	0	0	0.7928250432	0.6974387169	0.8249169588	1.093472123
326	0.758345902	0.758345902	0	0	0.7871383429	0.6900770664	0.8188400269	1.093456507
327	0.73993963	0.73993963	0	0	0.7861161828	0.6884865761	0.8175311089	1.093520522
328	0.7695459723	0.7695459723	0	0	0.7947592735	0.6985189915	0.8251273632	1.093491077
329	0.7335039973	0.7335039973	0	0	0.7987478375	0.7035683393	0.8280190229	1.093545914
330	0.6849433184	0.6849433184	0	0	0.7987533808	0.7037170529	0.8275658488	1.093444586
331	0.6917527318	0.6917527318	0	0	0.7961607575	0.7027411461	0.8285680413	1.09345305
332	0.7434620857	0.7434620857	0	0	0.7922816277	0.6996982694	0.8285315633	1.093362808
333	0.705147624	0.705147624	0	0	0.7923077941	0.698687017	0.8267556429	1.093434691
334	0.6998476982	0.6998476982	0	0	0.7917042971	0.6953555346	0.82292521	1.093385935
335	0.7333607674	0.7333607674	0	0	0.7921754718	0.6962345243	0.8243356347	1.09350574
336	0.7461476326	0.7461476326	0	0	0.7935310602	0.6976738572	0.824682951	1.093446255
337	0.6973881721	0.6973881721	0	0	0.8000081182	0.705042243	0.8287386894	1.093491912
338	0.6704918146	0.6704918146	0	0	0.8032218218	0.709020257	0.8315982819	1.093424678
339	0.6892605424	0.6892605424	0	0	0.8023171425	0.7093901038	0.8331196308	1.093490243
340	0.7200996876	0.7200996876	0	0	0.7995589972	0.7074145079	0.833243072	1.093419433
341	0.6809191108	0.6809191108	0	0	0.8015105724	0.7087221146	0.8327331543	1.093489051
342	0.6934427619	0.6934427619	0	0	0.7980796099	0.7025288343	0.8270447254	1.093480825
