sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
263	0.9362226129	0.9362226129	0	0	0	0.9332335591	0.7872739434	4.123578548
264	0.9497259259	0.9497259259	0	0	0	0.9252082109	0.77678442	4.124326229
265	0.9379358888	0.9379358888	0	0	0	0.949501574	0.8228715062	4.122955799
266	0.9432142973	0.9432142973	0	0	0	0.9521198273	0.8291696906	4.12336874
267	0.9480990171	0.9480990171	0	0	0	0.9542765617	0.8350579143	4.123601913
268	0.9568966627	0.9568966627	0	0	0	0.9548707604	0.83617419	4.123370647
269	0.9715152979	0.9715152979	0	0	0	0.952878654	0.8308376074	4.123364449
270	0.9665192962	0.9665192962	0	0	0	0.9506877661	0.8237158656	4.122884274
271	0.9677857757	0.9677857757	0	0	0	0.9487859607	0.8185116053	4.122635841
272	0.9588562846	0.9588562846	0	0	0	0.9537789226	0.8287705779	4.122411251
273	0.9595578313	0.9595578313	0	0	0	0.9616600871	0.8497217298	4.121548176
274	0.957164228	0.957164228	0	0	0	0.96173352	0.8509776592	4.121847153
275	0.9482725859	0.9482725859	0	0	0	0.960385263	0.8495664001	4.121582508
276	0.9308003187	0.9308003187	0	0	0	0.9603746533	0.8510731459	4.121374607
277	0.9375172853	0.9375172853	0	0	0	0.95856148	0.843685329	4.121208191
278	0.9206959009	0.9206959009	0	0	0	0.9556796551	0.8356444836	4.121069908
279	0.9112696052	0.9112696052	0	0	0	0.9508044124	0.8235380054	4.120985985
280	0.9175787568	0.9175787568	0	0	0	0.9519930482	0.8303043842	4.120969772
281	0.8835329413	0.8835329413	0	0	0	0.9520111084	0.8308318853	4.12095356
282	0.8626646399	0.8626646399	0	0	0	0.9583485723	0.8449700475	4.121165752
283	0.8709082603	0.8709082603	0	0	0	0.9602581263	0.8509429693	4.121157169
284	0.8703824878	0.8703824878	0	0	0	0.9597320557	0.8503180742	4.121225357
285	0.8761107922	0.8761107922	0	0	0	0.9590697289	0.846929729	4.121191502
286	0.8601079583	0.8601079583	0	0	0	0.9528083801	0.8336774111	4.12091589
287	0.853389442	0.853389442	0	0	0	0.9512228966	0.8290751576	4.12092495
288	0.8716187477	0.8716187477	0	0	0	0.953019917	0.8341656923	4.120980263
289	0.8609348536	0.8609348536	0	0	0	0.9522461891	0.8326376081	4.12091732
290	0.8603170514	0.8603170514	0	0	0	0.9594786763	0.8479107618	4.12117672
291	0.8725571632	0.8725571632	0	0	0	0.9615414739	0.8544768095	4.121186733
292	0.8872290254	0.8872290254	0	0	0	0.9614982605	0.8549749255	4.121249199
293	0.8758950233	0.8758950233	0	0	0	0.9598827362	0.8496118188	4.121182442
294	0.87240237	0.87240237	0	0	0	0.9514676332	0.8312478662	4.120980263
295	0.8643298149	0.8643298149	0	0	0	0.9509748816	0.8277369738	4.120938778
296	0.8724139333	0.8724139333	0	0	0	0.950850606	0.8280832171	4.120924473
297	0.8722795844	0.8722795844	0	0	0	0.9523296356	0.8307754993	4.120938778
298	0.8732018471	0.8732018471	0	0	0	0.9550881982	0.8355156183	4.121195316
299	0.886435926	0.886435926	0	0	0	0.9566372633	0.8393304944	4.121126652
300	0.8702679873	0.8702679873	0	0	0	0.9526050091	0.8292900324	4.121038914
301	0.8425456285	0.8425456285	0	0	0	0.9503030181	0.8221900463	4.121124268
302	0.8315317035	0.8315317035	0	0	0	0.9358397722	0.7903168797	4.120918751
303	0.8337560296	0.8337560296	0	0	0	0.9371332526	0.7916277647	4.120920658
304	0.8789491057	0.8789491057	0	0	0	0.9458829761	0.8134314418	4.12100172
305	0.8185135126	0.8185135126	0	0	0	0.9474147558	0.8221527934	4.120929718
306	0.8057140112	0.8057140112	0	0	0	0.9540242553	0.8346948028	4.121120453
307	0.8198100328	0.8198100328	0	0	0	0.958560288	0.8473103046	4.121124744
308	0.8402642608	0.8402642608	0	0	0	0.9590246081	0.8485700488	4.121157169
309	0.8434809446	0.8434809446	0	0	0	0.956854403	0.8407589197	4.121210098
310	0.8398510814	0.8398510814	0	0	0	0.9506813288	0.8266934156	4.120970726
311	0.8214918971	0.8214918971	0	0	0	0.9503033757	0.8263726234	4.120909214
312	0.8717209697	0.8717209697	0	0	0	0.9497902989	0.8256527781	4.120899677
313	0.8349409699	0.8349409699	0	0	0	0.9509062767	0.8289476037	4.12090683
314	0.8080848455	0.8080848455	0	0	0	0.9551916718	0.8376473188	4.121088505
315	0.8124638796	0.8124638796	0	0	0	0.9573738575	0.8445875049	4.121108055
316	0.8274978399	0.8274978399	0	0	0	0.9584332705	0.8470935822	4.121193409
317	0.8403332829	0.8403332829	0	0	0	0.9573523998	0.842764914	4.121143341
318	0.8235720396	0.8235720396	0	0	0	0.9489914179	0.8221459985	4.120966434
319	0.7961522341	0.7961522341	0	0	0	0.9440113306	0.8100431561	4.120942116
320	0.8044287562	0.8044287562	0	0	0	0.9443998933	0.8129705787	4.120898247
321	0.7989984155	0.7989984155	0	0	0	0.9490475655	0.8240132332	4.120934963
322	0.7820590734	0.7820590734	0	0	0	0.9537507892	0.8346167207	4.121096611
323	0.7927055359	0.7927055359	0	0	0	0.9555369616	0.8398813605	4.121016502
324	0.8043153882	0.8043153882	0	0	0	0.9536643028	0.8334650993	4.12100029
325	0.7705157995	0.7705157995	0	0	0	0.9511069059	0.8261445165	4.121094227
326	0.7508372664	0.7508372664	0	0	0	0.9403796196	0.8011074066	4.120916843
327	0.7199545503	0.7199545503	0	0	0	0.9364939928	0.7936676741	4.120916367
328	0.7341946363	0.7341946363	0	0	0	0.9411537647	0.8097052574	4.120945454
329	0.6952311993	0.6952311993	0	0	0	0.9421442747	0.8175542951	4.120919228
330	0.669983089	0.669983089	0	0	0	0.9501768947	0.8329457045	4.121097565
331	0.6935375333	0.6935375333	0	0	0	0.9530249834	0.8404036164	4.121085167
332	0.7423989177	0.7423989177	0	0	0	0.9541586637	0.8406241536	4.121191502
