sample	stable_mse	final_mse	gain	mapping_gate	shape_gate	scale_gate	shift_gate	pattern_entropy
1010	1.910728693	1.910728693	0	0	0.1213687435	0.1211628541	0.121322535	0
1011	1.696094632	1.696094632	0	0	0.1214149594	0.1211766228	0.1213904992	0
1012	1.483026505	1.483026505	0	0	0.1214688271	0.1211686209	0.1214810386	0
1013	1.352357268	1.352357268	0	0	0.1213040873	0.12114764	0.1212619096	0
1014	1.209661245	1.209661245	0	0	0.1214689836	0.1214305982	0.1213061959	0
1015	1.137913227	1.137913227	0	0	0.121485129	0.1215140298	0.1212970614	0
1016	1.263714671	1.263714671	0	0	0.1214628965	0.1213722304	0.1213860363	0
1017	1.612506986	1.612506986	0	0	0.1214478388	0.1212322637	0.1213862225	0
1018	1.974160314	1.974160314	0	0	0.1214205697	0.1213323548	0.1212287694	0
1019	2.237707615	2.237707615	0	0	0.1214719862	0.1214179844	0.1213009953	0
1020	2.388299704	2.388299704	0	0	0.1214261428	0.1213326529	0.1213127598	0
1021	2.170367479	2.170367479	0	0	0.1213161796	0.1212783828	0.1211293414	0
1022	1.986426711	1.986426711	0	0	0.1214222312	0.1214600354	0.121171169	0
1023	1.903326631	1.903326631	0	0	0.1214593127	0.1215345189	0.1212500557	0
1024	1.848749995	1.848749995	0	0	0.1214000508	0.1214361563	0.1212528273	0
1025	1.964406729	1.964406729	0	0	0.1214195266	0.1213779598	0.1212727576	0
1026	2.17930603	2.17930603	0	0	0.1213877872	0.1214137599	0.1211807281	0
1027	2.33320117	2.33320117	0	0	0.1214421242	0.1214424968	0.1212837547	0
1028	2.526074171	2.526074171	0	0	0.121369943	0.1213184446	0.1212720275	0
1029	2.619497061	2.619497061	0	0	0.1213262528	0.1212658212	0.1211870909	0
1030	2.682915926	2.682915926	0	0	0.1214424223	0.121319294	0.1213609204	0
1031	2.69125247	2.69125247	0	0	0.1214385107	0.1213558316	0.1213479415	0
1032	2.751711607	2.751711607	0	0	0.1213702336	0.1212603897	0.1212728247	0
1033	2.705102682	2.705102682	0	0	0.1213506386	0.1212014109	0.121246703	0
1034	2.36746335	2.36746335	0	0	0.1214067712	0.1213042736	0.1213066429	0
1035	2.032293558	2.032293558	0	0	0.1214007586	0.1212706715	0.1213576868	0
1036	1.646167517	1.646167517	0	0	0.1214553714	0.1212849542	0.1214013696	0
1037	1.304434896	1.304434896	0	0	0.1214144006	0.1212721542	0.1213166192	0
1038	1.087233663	1.087233663	0	0	0.1214752346	0.1213537827	0.1214106679	0
1039	0.9953703284	0.9953703284	0	0	0.1214963347	0.1213739514	0.1214258149	0
1040	0.9874252677	0.9874252677	0	0	0.1215035319	0.1213889495	0.1213912889	0
1041	1.235732436	1.235732436	0	0	0.1214965656	0.1212942526	0.1214278191	0
1042	1.47289443	1.47289443	0	0	0.1214416474	0.1214265749	0.1212369129	0
1043	1.519636154	1.519636154	0	0	0.1214389727	0.1214488745	0.1212402582	0
1044	1.86500442	1.86500442	0	0	0.1214714795	0.1214597672	0.1213384196	0
1045	2.075456142	2.075456142	0	0	0.1213703156	0.1214301363	0.1211229637	0
1046	2.190891743	2.190891743	0	0	0.1214281172	0.1214358658	0.1212596372	0
1047	1.990446091	1.990446091	0	0	0.1214111373	0.1213742644	0.1212857589	0
1048	2.043577909	2.043577909	0	0	0.1214139313	0.1213582531	0.1212948635	0
1049	2.12086463	2.12086463	0	0	0.1214322969	0.1212105751	0.1213979721	0
1050	2.072945118	2.072945118	0	0	0.1213212684	0.1212170795	0.1212191805	0
1051	2.078545332	2.078545332	0	0	0.1213479191	0.121266298	0.1212437823	0
1052	2.080928564	2.080928564	0	0	0.1214533001	0.1214155927	0.1213270873	0
1053	2.165330887	2.165330887	0	0	0.1214008331	0.1213667989	0.1212362573	0
1054	2.201143503	2.201143503	0	0	0.1214612275	0.121312879	0.1214136109	0
1055	2.20438838	2.20438838	0	0	0.1214711145	0.1212959141	0.1214261428	0
1056	2.302291393	2.302291393	0	0	0.1213880926	0.1212524176	0.1213022396	0
1057	2.425464869	2.425464869	0	0	0.1213781238	0.1211382523	0.1213695481	0
1058	2.41131258	2.41131258	0	0	0.1213303059	0.1212367266	0.1212202385	0
1059	2.265499353	2.265499353	0	0	0.1214803904	0.1213296801	0.1214239225	0
1060	2.115920782	2.115920782	0	0	0.1215731651	0.1214130968	0.1215070412	0
1061	1.852976441	1.852976441	0	0	0.1214033887	0.1213462949	0.1212871298	0
