sample,mae_with_control,mae_without_control,better
49,0.7043639421463013,0.7043639421463013,no_control
50,0.7062668204307556,0.7062668204307556,no_control
51,0.7085210084915161,0.7085210084915161,no_control
52,0.7118876576423645,0.7118876576423645,no_control
53,0.715513288974762,0.715513288974762,no_control
54,0.7188195586204529,0.7188195586204529,no_control
55,0.7274987697601318,0.7274987697601318,no_control
56,0.7295907735824585,0.7295907735824585,no_control
57,0.7368045449256897,0.7368045449256897,no_control
58,0.752498984336853,0.752498984336853,no_control
59,0.7682580351829529,0.7682580351829529,no_control
60,0.785763144493103,0.785763144493103,no_control
61,0.7940548658370972,0.7940548658370972,no_control
62,0.8098239302635193,0.8098239302635193,no_control
63,0.8161990642547607,0.8161990642547607,no_control
64,0.818637490272522,0.818637490272522,no_control
65,0.8175275325775146,0.8175275325775146,no_control
66,0.8160299062728882,0.8160299062728882,no_control
67,0.8160513043403625,0.8160513043403625,no_control
68,0.8160002827644348,0.8160002827644348,no_control
69,0.8170398473739624,0.8170398473739624,no_control
70,0.8171285390853882,0.8171285390853882,no_control
71,0.8215652704238892,0.8215652704238892,no_control
72,0.8194996118545532,0.8194996118545532,no_control
73,0.8187033534049988,0.8187033534049988,no_control
74,0.8171294927597046,0.8171294927597046,no_control
75,0.8184165358543396,0.8184165358543396,no_control
76,0.8234848976135254,0.8234848976135254,no_control
77,0.8241248726844788,0.8241248726844788,no_control
78,0.8265108466148376,0.8265108466148376,no_control
79,0.8241575360298157,0.8241575360298157,no_control
80,0.8296167254447937,0.8296167254447937,no_control
81,0.8336185216903687,0.8336185216903687,no_control
82,0.8309343457221985,0.8309343457221985,no_control
83,0.8174431324005127,0.8174431324005127,no_control
84,0.7956698536872864,0.7956698536872864,no_control
85,0.7894460558891296,0.7894460558891296,no_control
86,0.7815402150154114,0.7815402150154114,no_control
87,0.7935758233070374,0.7935758233070374,no_control
88,0.79966139793396,0.79966139793396,no_control
89,0.800879716873169,0.800879716873169,no_control
90,0.8017345070838928,0.8017345070838928,no_control
91,0.8028821349143982,0.8028821349143982,no_control
92,0.8060899376869202,0.8060899376869202,no_control
93,0.8097390532493591,0.8097390532493591,no_control
94,0.8121013641357422,0.8121013641357422,no_control
95,0.8110598921775818,0.8110598921775818,no_control
96,0.806532621383667,0.806532621383667,no_control
97,0.7984517812728882,0.7984517812728882,no_control
98,0.7933884859085083,0.7933884859085083,no_control
99,0.7938159704208374,0.7938159704208374,no_control
100,0.7887945771217346,0.7887945771217346,no_control
101,0.7815486788749695,0.7815486788749695,no_control
102,0.7828032970428467,0.7828032970428467,no_control
103,0.7793444991111755,0.7793444991111755,no_control
104,0.7836629152297974,0.7836629152297974,no_control
105,0.7844597101211548,0.7844597101211548,no_control
106,0.7855255603790283,0.7855255603790283,no_control
107,0.7857649922370911,0.7857649922370911,no_control
108,0.7795659899711609,0.7795659899711609,no_control
109,0.7752403020858765,0.7752403020858765,no_control
110,0.7729053497314453,0.7729053497314453,no_control
111,0.7734389901161194,0.7734389901161194,no_control
112,0.7730220556259155,0.7730220556259155,no_control
113,0.7750661373138428,0.7750661373138428,no_control
114,0.7759547829627991,0.7759547829627991,no_control
115,0.7766647338867188,0.7766647338867188,no_control
116,0.7762478590011597,0.7762478590011597,no_control
117,0.7760536670684814,0.7760536670684814,no_control
118,0.7765790224075317,0.7765790224075317,no_control
119,0.7741544842720032,0.7741544842720032,no_control
120,0.7723492383956909,0.7723492383956909,no_control
121,0.7688887715339661,0.7688887715339661,no_control
122,0.769500732421875,0.769500732421875,no_control
123,0.7693948149681091,0.7693948149681091,no_control
124,0.7676752209663391,0.7676752209663391,no_control
125,0.7665784358978271,0.7665784358978271,no_control
126,0.7702676653862,0.7702676653862,no_control
127,0.7750070095062256,0.7750070095062256,no_control
128,0.774206280708313,0.774206280708313,no_control
129,0.7737252712249756,0.7737252712249756,no_control
130,0.772234320640564,0.772234320640564,no_control
131,0.7729562520980835,0.7729562520980835,no_control
132,0.7773707509040833,0.7773707509040833,no_control
133,0.7737933993339539,0.7737933993339539,no_control
134,0.7646768093109131,0.7646768093109131,no_control
135,0.7551387548446655,0.7551387548446655,no_control
136,0.7485622763633728,0.7485622763633728,no_control
137,0.7526508569717407,0.7526508569717407,no_control
138,0.7623836994171143,0.7623836994171143,no_control
139,0.7717117071151733,0.7717117071151733,no_control
140,0.7811686396598816,0.7811686396598816,no_control
141,0.7904922366142273,0.7904922366142273,no_control
142,0.7981296181678772,0.7981296181678772,no_control
143,0.8080564141273499,0.8080564141273499,no_control
144,0.8181913495063782,0.8181913495063782,no_control
145,0.8247912526130676,0.8247912526130676,no_control
146,0.8318641185760498,0.8318641185760498,no_control
147,0.8313902020454407,0.8313902020454407,no_control
148,0.8362603783607483,0.8362603783607483,no_control
149,0.8409858345985413,0.8409858345985413,no_control
150,0.840976893901825,0.840976893901825,no_control
151,0.8454450368881226,0.8454450368881226,no_control
152,0.8445963263511658,0.8445963263511658,no_control
153,0.8425849080085754,0.8425849080085754,no_control
154,0.8413494825363159,0.8413494825363159,no_control
155,0.8388980627059937,0.8388980627059937,no_control
156,0.8453495502471924,0.8453495502471924,no_control
157,0.8463512063026428,0.8463512063026428,no_control
158,0.8420960903167725,0.8420960903167725,no_control
159,0.8353909254074097,0.8353909254074097,no_control
160,0.8365344405174255,0.8365344405174255,no_control
161,0.8371877074241638,0.8371877074241638,no_control
162,0.835481584072113,0.835481584072113,no_control
163,0.8346194624900818,0.8346194624900818,no_control
164,0.8332721590995789,0.8332721590995789,no_control
165,0.833365797996521,0.833365797996521,no_control
166,0.8264650702476501,0.8264650702476501,no_control
167,0.8211961388587952,0.8211961388587952,no_control
168,0.8146423101425171,0.8146423101425171,no_control
169,0.8086473345756531,0.8086473345756531,no_control
170,0.8022786974906921,0.8022786974906921,no_control
171,0.7962837219238281,0.7962837219238281,no_control
172,0.7873947620391846,0.7873947620391846,no_control
173,0.7806581258773804,0.7806581258773804,no_control
174,0.7704582214355469,0.7704582214355469,no_control
175,0.7594850063323975,0.7594850063323975,no_control
176,0.7521941065788269,0.7521941065788269,no_control
177,0.7516016960144043,0.7516016960144043,no_control
178,0.7599207758903503,0.7599207758903503,no_control
179,0.7804742455482483,0.7804742455482483,no_control
180,0.8040516376495361,0.8040516376495361,no_control
181,0.8263319134712219,0.8263319134712219,no_control
182,0.8485015034675598,0.8485015034675598,no_control
183,0.8656839728355408,0.8656839728355408,no_control
184,0.8728774785995483,0.8728774785995483,no_control
185,0.8663420081138611,0.8663420081138611,no_control
186,0.853154718875885,0.853154718875885,no_control
187,0.8397272229194641,0.8397272229194641,no_control
188,0.8272141814231873,0.8272141814231873,no_control
189,0.8160749077796936,0.8160749077796936,no_control
190,0.8077279925346375,0.8077279925346375,no_control
191,0.7993859052658081,0.7993859052658081,no_control
192,0.7965086102485657,0.7965086102485657,no_control
193,0.7934502959251404,0.7934502959251404,no_control
194,0.7934412360191345,0.7934412360191345,no_control
195,0.7918527722358704,0.7918527722358704,no_control
196,0.7918779253959656,0.7918779253959656,no_control
197,0.7926248908042908,0.7926248908042908,no_control
198,0.7885956764221191,0.7885956764221191,no_control
199,0.7850766181945801,0.7850766181945801,no_control
200,0.7860001921653748,0.7860001921653748,no_control
201,0.7825788855552673,0.7825788855552673,no_control
202,0.7764579653739929,0.7764579653739929,no_control
203,0.7655781507492065,0.7655781507492065,no_control
204,0.7517892718315125,0.7517892718315125,no_control
205,0.7341062426567078,0.7341062426567078,no_control
206,0.7190407514572144,0.7190407514572144,no_control
207,0.706024169921875,0.706024169921875,no_control
208,0.6969520449638367,0.6969520449638367,no_control
209,0.6922874450683594,0.6922874450683594,no_control
210,0.695767879486084,0.695767879486084,no_control
211,0.6978200674057007,0.6978200674057007,no_control
212,0.7008254528045654,0.7008254528045654,no_control
213,0.7006426453590393,0.7006426453590393,no_control
214,0.7061308026313782,0.7061308026313782,no_control
215,0.710589587688446,0.710589587688446,no_control
216,0.7150147557258606,0.7150147557258606,no_control
217,0.7163097262382507,0.7163097262382507,no_control
218,0.7194092273712158,0.7194092273712158,no_control
219,0.7195618152618408,0.7195618152618408,no_control
220,0.7216938138008118,0.7216938138008118,no_control
221,0.7217569351196289,0.7217569351196289,no_control
222,0.7240281105041504,0.7240281105041504,no_control
223,0.7277243137359619,0.7277243137359619,no_control
224,0.7323039174079895,0.7323039174079895,no_control
225,0.736175000667572,0.736175000667572,no_control
226,0.7345289587974548,0.7345289587974548,no_control
227,0.728256344795227,0.728256344795227,no_control
228,0.7221119999885559,0.7221119999885559,no_control
229,0.71626877784729,0.71626877784729,no_control
230,0.7096731066703796,0.7096731066703796,no_control
231,0.7035343647003174,0.7035343647003174,no_control
232,0.7012332677841187,0.7012332677841187,no_control
233,0.7049566507339478,0.7049566507339478,no_control
234,0.708352267742157,0.708352267742157,no_control
235,0.7110029458999634,0.7110029458999634,no_control
236,0.7118679285049438,0.7118679285049438,no_control
237,0.7122833132743835,0.7122833132743835,no_control
238,0.7139862775802612,0.7139862775802612,no_control
239,0.7172219753265381,0.7172219753265381,no_control
240,0.7153207063674927,0.7153207063674927,no_control
241,0.7175000905990601,0.7175000905990601,no_control
242,0.7171217203140259,0.7171217203140259,no_control
243,0.7155736684799194,0.7155736684799194,no_control
244,0.7120996117591858,0.7120996117591858,no_control
245,0.7144508361816406,0.7144508361816406,no_control
246,0.7201127409934998,0.7201127409934998,no_control
247,0.7229361534118652,0.7229361534118652,no_control
248,0.7251331806182861,0.7251331806182861,no_control
249,0.7339611053466797,0.7339611053466797,no_control
250,0.744888424873352,0.744888424873352,no_control
251,0.7641142010688782,0.7641142010688782,no_control
252,0.7859755158424377,0.7859755158424377,no_control
253,0.8095957636833191,0.8095957636833191,no_control
254,0.8322627544403076,0.8322627544403076,no_control
255,0.8535419702529907,0.8535419702529907,no_control
256,0.8652169704437256,0.8652169704437256,no_control
257,0.8714606761932373,0.8714606761932373,no_control
258,0.8732544183731079,0.8732544183731079,no_control
259,0.8744803071022034,0.8744803071022034,no_control
260,0.8748418092727661,0.8748418092727661,no_control
261,0.8771840333938599,0.8771840333938599,no_control
262,0.8755978345870972,0.8755978345870972,no_control
263,0.8786038160324097,0.8786038160324097,no_control
264,0.8827162384986877,0.8827162384986877,no_control
265,0.8859707117080688,0.8859707117080688,no_control
266,0.8916164636611938,0.8916164636611938,no_control
267,0.897618293762207,0.897618293762207,no_control
268,0.9011641144752502,0.9011641144752502,no_control
269,0.9104844331741333,0.9104844331741333,no_control
270,0.9196128845214844,0.9196128845214844,no_control
271,0.9240491986274719,0.9240491986274719,no_control
272,0.9272618889808655,0.9272618889808655,no_control
273,0.9258096218109131,0.9258096218109131,no_control
274,0.9304155111312866,0.9304155111312866,no_control
275,0.9286094307899475,0.9286094307899475,no_control
276,0.9386721253395081,0.9386721253395081,no_control
277,0.9486730694770813,0.9486730694770813,no_control
278,0.9521279335021973,0.9521279335021973,no_control
279,0.9599456787109375,0.9599456787109375,no_control
280,0.9558679461479187,0.9558679461479187,no_control
281,0.9489287734031677,0.9489287734031677,no_control
282,0.9500423669815063,0.9500423669815063,no_control
283,0.9557522535324097,0.9557522535324097,no_control
284,0.9632018208503723,0.9632018208503723,no_control
285,0.9699805974960327,0.9699805974960327,no_control
286,0.9698269367218018,0.9698269367218018,no_control
287,0.9661245942115784,0.9661245942115784,no_control
288,0.9643771052360535,0.9643771052360535,no_control
289,0.9626080989837646,0.9626080989837646,no_control
290,0.9596943855285645,0.9596943855285645,no_control
291,0.9624868035316467,0.9624868035316467,no_control
292,0.964087724685669,0.964087724685669,no_control
293,0.9630246758460999,0.9630246758460999,no_control
294,0.963253378868103,0.963253378868103,no_control
295,0.961661696434021,0.961661696434021,no_control
296,0.9579795002937317,0.9579795002937317,no_control
297,0.9578912258148193,0.9578912258148193,no_control
298,0.9356637597084045,0.9356637597084045,no_control
299,0.9047995209693909,0.9047995209693909,no_control
300,0.8704043030738831,0.8704043030738831,no_control
301,0.8344743847846985,0.8344743847846985,no_control
302,0.8051353693008423,0.8051353693008423,no_control
303,0.7837731838226318,0.7837731838226318,no_control
304,0.7762990593910217,0.7762990593910217,no_control
305,0.7705065608024597,0.7705065608024597,no_control
306,0.766528308391571,0.766528308391571,no_control
307,0.764497697353363,0.764497697353363,no_control
308,0.764824628829956,0.764824628829956,no_control
309,0.7642303109169006,0.7642303109169006,no_control
310,0.7611052989959717,0.7611052989959717,no_control
311,0.7563855648040771,0.7563855648040771,no_control
312,0.7555806040763855,0.7555806040763855,no_control
313,0.7547256946563721,0.7547256946563721,no_control
314,0.7496433854103088,0.7496433854103088,no_control
315,0.7472514510154724,0.7472514510154724,no_control
316,0.7452039122581482,0.7452039122581482,no_control
317,0.7379734516143799,0.7379734516143799,no_control
318,0.7260390520095825,0.7260390520095825,no_control
319,0.7180667519569397,0.7180667519569397,no_control
320,0.7108102440834045,0.7108102440834045,no_control
321,0.7038766741752625,0.7038766741752625,no_control
322,0.6942712068557739,0.6942712068557739,no_control
323,0.6865729689598083,0.6865729689598083,no_control
324,0.6663970947265625,0.6663970947265625,no_control
325,0.6483656764030457,0.6483656764030457,no_control
326,0.6410658359527588,0.6410658359527588,no_control
327,0.6286807060241699,0.6286807060241699,no_control
328,0.6270560026168823,0.6270560026168823,no_control
329,0.6306031346321106,0.6306031346321106,no_control
330,0.6277258992195129,0.6277258992195129,no_control
331,0.6216432452201843,0.6216432452201843,no_control
332,0.6160080432891846,0.6160080432891846,no_control
333,0.6096607446670532,0.6096607446670532,no_control
334,0.6068383455276489,0.6068383455276489,no_control
335,0.6105754375457764,0.6105754375457764,no_control
336,0.6177630424499512,0.6177630424499512,no_control
337,0.6193051934242249,0.6193051934242249,no_control
338,0.624935507774353,0.624935507774353,no_control
339,0.628746509552002,0.628746509552002,no_control
340,0.6299029588699341,0.6299029588699341,no_control
341,0.6310485005378723,0.6310485005378723,no_control
342,0.6314214468002319,0.6314214468002319,no_control
343,0.6302739977836609,0.6302739977836609,no_control
344,0.6321684122085571,0.6321684122085571,no_control
345,0.6284451484680176,0.6284451484680176,no_control
346,0.6405577063560486,0.6405577063560486,no_control
347,0.6592622399330139,0.6592622399330139,no_control
348,0.6804572939872742,0.6804572939872742,no_control
349,0.7018412947654724,0.7018412947654724,no_control
350,0.7163621187210083,0.7163621187210083,no_control
351,0.7267900109291077,0.7267900109291077,no_control
352,0.7291646599769592,0.7291646599769592,no_control
353,0.7296625971794128,0.7296625971794128,no_control
354,0.7289716601371765,0.7289716601371765,no_control
355,0.7283431887626648,0.7283431887626648,no_control
356,0.7249165773391724,0.7249165773391724,no_control
357,0.7235162258148193,0.7235162258148193,no_control
358,0.7241579294204712,0.7241579294204712,no_control
359,0.7290593385696411,0.7290593385696411,no_control
360,0.7295329570770264,0.7295329570770264,no_control
361,0.7330921292304993,0.7330921292304993,no_control
362,0.7367255687713623,0.7367255687713623,no_control
363,0.7361146807670593,0.7361146807670593,no_control
364,0.7378649115562439,0.7378649115562439,no_control
365,0.7385702729225159,0.7385702729225159,no_control
366,0.7445016503334045,0.7445016503334045,no_control
367,0.7474429607391357,0.7474429607391357,no_control
368,0.7495271563529968,0.7495271563529968,no_control
369,0.747677206993103,0.747677206993103,no_control
370,0.7355741262435913,0.7355741262435913,no_control
371,0.7258815765380859,0.7258815765380859,no_control
372,0.7184051275253296,0.7184051275253296,no_control
373,0.7226504683494568,0.7226504683494568,no_control
374,0.7108439803123474,0.7108439803123474,no_control
375,0.7014029622077942,0.7014029622077942,no_control
376,0.6945337653160095,0.6945337653160095,no_control
